"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","local_code"
"31006","ZHES","small_airport","Enshi Airport","30.3202991486","109.48500061","1605","AS","CN","CN-42","Enshi","yes","ZHES",""
"31818","ZHGH","medium_airport","Guangzhou MR Air Base","32.389400482177700","111.69499969482400","","AS","CN","CN-42","Guanghua","no","ZHGH",""
"27200","ZHHH","large_airport","Wuhan Tianhe International Airport","30.7838","114.208","113","AS","CN","CN-42","Wuhan","yes","ZHHH",""
"31870","ZHLY","small_airport","Luoyang Airport","34.741100311300000","112.388000488","840","AS","CN","CN-41","Luoyang","yes","ZHLY",""
"32041","ZHNY","small_airport","Nanyang Jiangying Airport","32.980801","112.614998","840","AS","CN","CN-41","Nanyang","yes","ZHNY",""
"319811","ZHSN","medium_airport","Shennongjia Hongping Airport","31.626","110.34","8365","AS","CN","CN-42","Shennongjia","yes","ZHSN",""
"32296","ZHSS","small_airport","Shashi Airport","30.324289","112.279861","112","AS","CN","CN-42","Shashi","no","ZHSS",""
"318173","ZHSY","medium_airport","Shiyan Wudangshan Airport","32.591667","110.907778","","AS","CN","CN-42","Shiyan","yes","ZHSY",""
"32697","ZHXF","small_airport","Xiangyang Liuji Airport","32.1506","112.291","","AS","CN","CN-42","Xiangfan","yes","ZHXF",""
"32723","ZHYC","medium_airport","Yichang Sanxia Airport","30.55655","111.479988","673","AS","CN","CN-42","Yichang","yes","ZHYC",""
"301278","ZIZ","heliport","Zamzama Heliport","26.710944444400000","67.66725","128","AS","PK","PK-SD","Zamzama Gas Field","no","",""
"27201","ZJHK","large_airport","Haikou Meilan International Airport","19.934900283813500","110.45899963378900","75","AS","CN","CN-46","Haikou","yes","ZJHK",""
"323220","ZJQH","medium_airport","Qionghai Bo'ao Airport","19.13824","110.454775","30","AS","CN","CN-46","Qionghai","yes","ZJQH",""
"27202","ZJSY","large_airport","Sanya Phoenix International Airport","18.302900314331100","109.41200256347700","92","AS","CN","CN-46","Sanya","yes","ZJSY",""
"32745","ZJYX","small_airport","Woody Island Airport","16.832799911499000","112.34400177002000","","AS","CN","CN-46","Woody Island","no","ZJYX",""
"27203","ZKPY","medium_airport","Pyongyang Sunan International Airport","39.224098","125.669998","117","AS","KP","KP-01","Pyongyang","yes","ZKPY",""
"35231","ZKSC","medium_airport","Sunchon Air Base","39.415699","125.894997","141","AS","KP","KP-02","Sunchon","no","ZKSC",""
"35218","ZKSD","medium_airport","Sondok Airport","39.745201","127.473999","12","AS","KP","KP-08","Sŏndŏng-ni","yes","ZKSD",""
"35213","ZKWS","medium_airport","Wonsan Kalma International Airport","39.166801","127.486","7","AS","KP","KP-07","Wonsan","yes","ZKWS",""
"30632","ZLAK","small_airport","Ankang Wulipu Airport","32.708099","108.931","860","AS","CN","CN-61","Ankang","yes","ZLAK",""
"35311","ZLAN","closed","Lanzhou City Airport","36.033333","103.86667","5040","AS","CN","CN-62","Lanzhou","no","ZLAN",""
"30929","ZLDH","medium_airport","Dunhuang Airport","40.16109848022460","94.80919647216800","","AS","CN","CN-62","Dunhuang","yes","ZLDH",""
"318171","ZLDL","small_airport","Delingha Airport","37.125286","97.268658","9843","AS","CN","CN-63","Delingha","yes","ZLDL",""
"318919","ZLG","closed","La Güera Airport","20.836389","-17.074167","10","AF","EH","EH-U-A","La Güera","no","",""
"35308","ZLGM","medium_airport","Golmud Airport","36.4006","94.786102","9334","AS","CN","CN-63","Golmud","yes","ZLGM",""
"300741","ZLGY","medium_airport","Guyuan Liupanshan Airport","36.0788888889","106.216944444","5696","AS","CN","CN-64","Guyuan","no","ZLGY",""
"319417","ZLHX","medium_airport","Huatugou Airport","38.201984","90.841495","2945","AS","CN","CN-63","Mengnai","yes","ZLHX",""
"31659","ZLHZ","small_airport","Hanzhong Chenggu Airport","33.134136","107.206014","","AS","CN","CN-61","Hanzhong","yes","ZLHZ",""
"298989","ZLIC","medium_airport","Yinchuan Hedong International Airport","38.322758","106.393214","","AS","CN","CN-64","Yinchuan","yes","ZLIC",""
"300515","ZLJN","medium_airport","Jining Qufu Airport","35.292778","116.346667","134","AS","CN","CN-37","Jining","yes","ZSJG",""
"31699","ZLJQ","medium_airport","Jiayuguan Airport","39.856899","98.3414","5112","AS","CN","CN-62","Jiayuguan","yes","ZLJQ",""
"27204","ZLLL","medium_airport","Lanzhou Zhongchuan Airport","36.5152015686","103.620002747","6388","AS","CN","CN-62","Lanzhou","yes","ZLLL",""
"327544","ZLLN","medium_airport","Longnan Chengzhou Airport","33.788","105.797","3707","AS","CN","CN-62","Longnan","yes","ZLLN",""
"323883","ZLPC","small_airport","Pucheng Neifu Airport","34.833345","109.544267","","AS","CN","CN-61","Pucheng","no","ZLPC",""
"31685","ZLQY","medium_airport","Qingyang Airport","35.799702","107.602997","","AS","CN","CN-62","Qingyang","yes","ZLQY",""
"32299","ZLSN","medium_airport","Xi'an Xiguan Airport","34.376701","109.120003","","AS","CN","CN-61","Xi'an","no","ZLSN",""
"312986","ZLXH","medium_airport","Gannan Xiahe Airport","34.8105","102.6447","10510","AS","CN","CN-62","Xiahe","yes","ZLXH",""
"32709","ZLXN","medium_airport","Xining Caojiabu Airport","36.5275","102.042999","7119","AS","CN","CN-63","Xining","yes","ZLXN",""
"27205","ZLXY","large_airport","Xi'an Xianyang International Airport","34.447102","108.751999","1572","AS","CN","CN-61","Xi'an","yes","ZLXY",""
"31009","ZLYA","closed","Yan'an Ershilipu Airport","36.636902","109.554001","3100","AS","CN","CN-61","Yan'an","no","ZLYA",""
"32563","ZLYL","small_airport","Yulin Yuyang Airport","38.35971","109.590927","","AS","CN","CN-61","Yulin","yes","ZLYL",""
"308462","ZLZW","medium_airport","Zhongwei Shapotou Airport","37.573125","105.154454","8202","AS","CN","CN-64","Zhongwei","yes","ZLZW",""
"41851","ZM-0001","small_airport","Lilayi Airport","-15.512200355500000","28.3246002197","4264","AF","ZM","ZM-09","Lilayi","no","",""
"308257","ZM-0002","small_airport","Mumbwa","-15.072745130300000","27.1867847443","","AF","ZM","ZM-02","","no","",""
"318959","ZM-0003","small_airport","Luangwa Airport","-15.606715","30.395529","","AF","ZM","ZM-09","Luangwa","no","",""
"319005","ZM-0004","small_airport","Sinazongwe Airport","-17.212746","27.488112","","AF","ZM","ZM-07","Sinasongwe","no","",""
"319006","ZM-0005","small_airport","Stakota Airport","-16.788029","28.006395","1850","AF","ZM","ZM-07","","no","",""
"319016","ZM-0006","small_airport","Macha Airport","-16.373833","26.800379","","AF","ZM","ZM-07","Macha","no","",""
"319017","ZM-0007","small_airport","Kafue Airport","-15.729562","28.093427","","AF","ZM","ZM-09","Kafue","no","",""
"319018","ZM-0008","small_airport","Nega Nega Airport","-15.81435","27.969187","","AF","ZM","ZM-07","Nega Nega","no","",""
"319019","ZM-0009","small_airport","Chisamba Airport","-14.85601","28.310738","","AF","ZM","ZM-02","Chisamba","no","",""
"319020","ZM-0010","small_airport","Sandwe Airport","-14.944389","28.115043","","AF","ZM","ZM-02","Sandwe","no","",""
"319021","ZM-0011","small_airport","Kamilonga Airport","-15.003311","28.08601","","AF","ZM","ZM-02","Kamilonga","no","",""
"319022","ZM-0012","small_airport","Liteta Airport","-14.826645","28.023642","","AF","ZM","ZM-02","Liteta","no","",""
"319023","ZM-0013","small_airport","Chiwala Airport","-14.608313","28.343263","","AF","ZM","ZM-02","Chiwala","no","",""
"319024","ZM-0014","small_airport","Mpongwe Airport","-13.636671","27.758297","","AF","ZM","ZM-08","Mpongwe","no","",""
"319025","ZM-0015","small_airport","Karubwe Airport","-15.091233","28.274492","","AF","ZM","ZM-02","Karubwe","no","",""
"319026","ZM-0016","small_airport","Silver Rest Airport","-15.37784","28.53434","","AF","ZM","ZM-09","Silver Rest","no","",""
"319027","ZM-0017","small_airport","Kashikishi Airport","-9.308608","28.752645","","AF","ZM","ZM-04","Kashikishi","no","",""
"319042","ZM-0018","small_airport","Nakambala Airport","-15.774672","27.842683","","AF","ZM","ZM-07","Nakambala","no","",""
"319043","ZM-0019","small_airport","Kamwe Airport","-15.930906","27.956752","","AF","ZM","ZM-07","Kamwe","no","",""
"319044","ZM-0020","small_airport","Kamwe West Airport","-15.915225","27.931955","","AF","ZM","ZM-U-A","Kamwe","no","",""
"319045","ZM-0021","small_airport","Bwanda Airport","-16.009561","27.249314","","AF","ZM","ZM-07","Bwanda","no","",""
"319046","ZM-0022","closed","D181 Airport","-13.956405","26.311195","","AF","ZM","ZM-06","","no","",""
"319047","ZM-0023","small_airport","Lufupa Lodge Airstrip","-14.603896","26.168059","","AF","ZM","ZM-06","","no","",""
"319240","ZM-0024","small_airport","Majuaneti Airport","-15.913306","28.861505","","AF","ZM","ZM-09","Majuaneti","no","",""
"319243","ZM-0025","small_airport","Katemo Airport","-15.607539","29.806837","","AF","ZM","ZM-09","Katemo","no","",""
"319247","ZM-0026","small_airport","Simonga Airport","-17.795194","25.626729","","AF","ZM","ZM-07","Simonga","no","",""
"326766","ZM-0027","small_airport","Mufumbwe Airstrip","-13.088211","25.003993","3763","AF","ZM","ZM-03",";ifi,bwe","no","",""
"326767","ZM-0028","small_airport","Loloma Airstrip","-13.400203","24.335572","3626","AF","ZM","ZM-06","Manyinga","no","",""
"29670","ZMAH","medium_airport","Arvaikheer Airport","46.250301361084000","102.802001953125","5932","AS","MN","MN-055","Arvaikheer","yes","ZMAH",""
"29654","ZMAT","medium_airport","Altai Airport","46.376399993896500","96.22109985351560","7260","AS","MN","MN-065","Altai","yes","ZMAT",""
"32748","ZMBD","small_airport","Binder Airport","48.6067008972168","110.60800170898400","3422","AS","MN","MN-039","Binder","no","ZMBD",""
"27206","ZMBH","medium_airport","Bayankhongor Airport","46.163299560546900","100.7040023803710","6085","AS","MN","MN-069","Bayankhongor","yes","ZMBH",""
"29736","ZMBN","medium_airport","Bulgan Airport","48.85499954223630","103.47599792480500","4311","AS","MN","MN-067","Bulgan","yes","ZMBN",""
"29735","ZMBR","small_airport","Bulagtai Resort Airport","43.749304182","104.114985466","4659","AS","MN","MN-053","Umnugobitour","no","ZMBR",""
"29737","ZMBS","small_airport","Bulgan Sum Airport","46.100601","91.584198","3921","AS","MN","MN-043","Bulgan","no","ZMBS",""
"27207","ZMBU","medium_airport","Baruun Urt Airport","46.660301208496100","113.28500366210900","3205","AS","MN","MN-051","","no","ZMBU",""
"27208","ZMCD","medium_airport","Choibalsan Airport","48.13570022583010","114.64600372314500","2457","AS","MN","MN-061","","no","ZMCD",""
"335326","ZMCK","large_airport","Ulaanbaatar International Airport","47.646916","106.819833","4482","AS","MN","MN-047","Ulaanbaatar","yes","ZMCK",""
"315547","ZMD","small_airport","Sena Madureira Airport","-9.116","-68.6108","540","SA","BR","BR-AC","Sena Madureira","no","",""
"308754","ZMDA","small_airport","Dadal Airport","49.0124","111.509","3220","AS","MN","MN-039","Dadal","no","ZMDA",""
"308755","ZMDN","small_airport","Donoi Airport","47.7093","96.5258","5800","AS","MN","MN-057","Uliastai","yes","ZMDN",""
"27209","ZMDZ","medium_airport","Dalanzadgad Airport","43.59170150756840","104.43000030517600","4787","AS","MN","MN-053","Dalanzadgad","yes","ZMDZ",""
"302315","ZMHH","small_airport","Kharkhorin Airport","47.246667","102.826111","4759","AS","MN","MN-055","","no","ZMHH",""
"30025","ZMHU","small_airport","Khujirt Airport","46.9258003235","102.773002625","5522","AS","MN","MN-055","Khujirt","no","ZMHU",""
"27210","ZMKD","medium_airport","Khovd Airport","47.9541015625","91.6281967163086","4898","AS","MN","MN-043","Khovd","yes","ZMKD",""
"27211","ZMMN","medium_airport","Mörön Airport","49.663299560546900","100.0989990234380","4272","AS","MN","MN-041","Mörön","yes","ZMMN",""
"308351","ZMOT","small_airport","Khanbumbat Airport","43.145552","106.843509","3924","AS","MN","MN-053","Oyu Tolgoi","no","ZMKB",""
"30373","ZMSH","small_airport","Sainshand Airport","44.98310089111330","110.16699981689500","3022","AS","MN","MN-063","","no","ZMSH",""
"308764","ZMTG","small_airport","Tselserleg Airport","47.46544","101.47755","5530","AS","MN","MN-073","Tselserleg","no","ZMTG",""
"308765","ZMTL","small_airport","Tosontsengel Airport","48.73887","98.2941","5610","AS","MN","MN-057","Tosontsengel","no","ZMTL",""
"27212","ZMUB","large_airport","Buyant-Ukhaa International Airport","47.843102","106.766998","4364","AS","MN","MN-1","Ulan Bator","yes","ZMUB",""
"302316","ZMUG","small_airport","Ulaangom Airport","50.066588","91.938273","","AS","MN","MN-046","Ulaangom","yes","ZMUG",""
"30505","ZMUL","small_airport","Ulgii Mongolei Airport","48.9933013916","89.9225006104","5732","AS","MN","MN-071","","no","ZMUL",""
"26369","ZNC","small_airport","Nyac Airport","60.9807014465","-159.994003296","460","NA","US","US-AK","Nyac","no","ZNC","ZNC"
"332195","ZNU","seaplane_base","Namu Water Aerodrome","51.862825","-127.869357","0","NA","CA","CA-BC","Namu","no","",""
"327447","ZPCW","medium_airport","Cangyuan Washan Airport","23.273889","99.373611","","AS","CN","CN-53","Cangyuan Va Autonomous County","yes","ZPCW",""
"30925","ZPDL","medium_airport","Dali Airport","25.649401","100.319","7050","AS","CN","CN-53","Xiaguan","yes","ZPDL",""
"30916","ZPDQ","medium_airport","Diqing Airport","27.7936","99.6772","10761","AS","CN","CN-53","Shangri-La","yes","ZPDQ",""
"27213","ZPJH","medium_airport","Xishuangbanna Gasa Airport","21.973899841308600","100.76000213623000","1815","AS","CN","CN-53","Jinghong","yes","ZPJH",""
"327448","ZPJM","medium_airport","Lancang Jingmai Airport","22.415833","99.786389","","AS","CN","CN-53","Lancang Lahu Autonomous County","yes","ZPJM",""
"31828","ZPLJ","medium_airport","Lijiang Airport","26.6800003052","100.246002197","","AS","CN","CN-53","Lijiang","yes","ZPLJ",""
"31862","ZPLX","medium_airport","Mangshi Airport","24.4011","98.5317","2890","AS","CN","CN-53","Luxi","yes","ZPMS",""
"27214","ZPPP","large_airport","Kunming Changshui International Airport","25.1019444","102.9291667","6903","AS","CN","CN-53","Kunming","yes","ZPPP",""
"32417","ZPSM","small_airport","Pu'er Simao Airport","22.793301","100.959","","AS","CN","CN-53","Pu'er","yes","ZPSM",""
"318119","ZPWS","small_airport","Wenshan Puzhehei Airport","23.5583","104.3255","5217","AS","CN","CN-53","Wenshan","yes","ZPWS",""
"32740","ZPZT","small_airport","Zhaotong Airport","27.325599670410200","103.75499725341800","","AS","CN","CN-53","Zhaotong","yes","ZPZT",""
"27215","ZSAM","large_airport","Xiamen Gaoqi International Airport","24.54400062561040","118.12799835205100","59","AS","CN","CN-35","Xiamen","yes","ZSAM",""
"30650","ZSAQ","medium_airport","Anqing Tianzhushan Airport","30.582199","117.050003","","AS","CN","CN-34","Anqing","yes","ZSAQ",""
"301883","ZSBB","medium_airport","Bengbu Airport","32.8477333333","117.320244444","100","AS","CN","CN-34","Bengbu","no","ZSBB",""
"30871","ZSCG","small_airport","Changzhou Benniu Airport","31.919701","119.778999","","AS","CN","CN-32","Changzhou","yes","ZSCG",""
"27216","ZSCN","medium_airport","Nanchang Changbei International Airport","28.864999771118200","115.9000015258790","143","AS","CN","CN-36","Nanchang","yes","ZSCN",""
"308240","ZSFY","medium_airport","Fuyang Xiguan Airport","32.882157","115.734364","104","AS","CN","CN-U-A","Fuyang","yes","ZSFY",""
"27217","ZSFZ","large_airport","Fuzhou Changle International Airport","25.935100555419900","119.66300201416000","46","AS","CN","CN-35","Fuzhou","yes","ZSFZ",""
